Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCX54,1723.1267220703755,OUT013
DRE01,3728.964849205421,OUT013
NCB07,2969.388060201946,OUT045
FDU50,2018.4328664257455,OUT035
FDG40,827.4459640741134,OUT035
FDW10,2491.6129236381275,OUT018
FDX51,3131.1509854010474,OUT013
NCP17,992.0137070359632,OUT045
FDP21,3146.0045432930137,OUT035
FDL04,1653.311802673789,OUT045
FDV23,2007.8465639155868,OUT013
FDF24,1416.8619376885679,OUT046
FDH56,3323.3127348917656,OUT027
FDB51,1181.9559806874483,OUT049
FDI58,3033.051362079625,OUT027
FDR20,935.1081612625446,OUT013
FDC51,1769.3506195798302,OUT018
FDB16,2867.900457225287,OUT027
FDE40,1189.0532839227994,OUT049
NCM17,925.5370076226745,OUT035
FDU56,3057.725219997539,OUT035
FDS32,436.85827006155284,OUT019
FDX02,3588.603038468465,OUT049
FDT39,3913.2782071442193,OUT027
FDE35,1146.3294729096986,OUT017
NCI42,1406.854139021889,OUT019
DRL23,1720.1972885554583,OUT046
FDA10,1944.0137970850712,OUT046
FDA11,1627.204884647954,OUT013
NCM06,2421.607470409246,OUT046
NCT05,4100.843846462129,OUT035
NCQ02,1024.292001816826,OUT010
NCY06,2162.4504860522406,OUT049
FDY56,3684.1745256754602,OUT035
FDL02,1890.096539856434,OUT035
NCI06,2931.3175529973178,OUT035
FDQ14,2333.613848000587,OUT045
FDQ12,3661.896498090523,OUT017
FDP36,858.3826613873898,OUT046
FDK21,5321.135337615632,OUT027
FDO40,2304.5758750118744,OUT045
NCK54,86.24634823340307,OUT019
FDY09,2529.1369470030704,OUT018
NCW30,4108.613859537636,OUT049
NCC55,2096.257729235455,OUT027
FDE58,1609.2135306288299,OUT018
FDR39,2925.7027700188683,OUT013
FDU28,3070.39605684469,OUT049
FDH08,3661.564494663862,OUT017
FDG35,2742.211034026775,OUT045
FDG22,839.5107138915965,OUT049
FDC34,2644.299682705333,OUT035
FDP15,3654.3234286410243,OUT018
FDK34,1827.1894115623645,OUT010
FDU45,2077.8574183342903,OUT035
FDQ04,2172.486873741686,OUT027
FDX22,3064.612529489468,OUT018
FDB45,1816.7071511854922,OUT017
NCH43,4781.836774967601,OUT027
DRE60,3435.555085465634,OUT046
FDD17,5095.51893866603,OUT027
NCM54,2125.774851050539,OUT017
NCH55,2068.0831603803913,OUT013
NCT06,2684.5704765676314,OUT017
FDA48,4853.107951374251,OUT027
FDY58,4984.018197366925,OUT027
FDO25,3217.1564385047045,OUT045
FDN50,1554.8034456474754,OUT045
FDH35,2745.7639077960434,OUT035
FDK09,3471.5712917304354,OUT045
FDO16,1435.8826738340483,OUT013
FDW11,1053.695567284076,OUT045
FDU47,3693.20468258795,OUT027
NCQ42,169.18931401041834,OUT010
FDK55,2924.172194631029,OUT027
FDN08,2015.2368155483366,OUT049
FDT57,3639.1235493982367,OUT045
FDJ12,3022.327785453899,OUT018
DRL59,1030.621777338919,OUT017
NCN53,665.9558314471916,OUT046
FDO51,-1030.6903560474059,OUT010
FDK56,3021.5106754716758,OUT017
FDY12,1094.8029307899426,OUT035
FDU15,888.2340394007863,OUT035
FDQ19,3803.772549137814,OUT046
DRF15,2371.112170719479,OUT045
DRE25,-367.45522447767564,OUT019
FDK57,1645.1115557851033,OUT018
FDD33,1660.686244895439,OUT010
FDR34,5033.295076641671,OUT027
FDU04,1896.8541118478527,OUT045
FDE35,-778.8437232411393,OUT019
NCD31,2704.335527352896,OUT035
FDJ56,1759.6444954598287,OUT035
NCU53,2566.592954293793,OUT046
FDD39,3493.546890557455,OUT035
NCU17,-228.0016262235718,OUT019
FDJ20,2024.6446814726364,OUT046
NCW41,2201.877614880548,OUT018
FDL52,915.6967283982406,OUT035
FDS39,2412.860714034169,OUT035
DRJ47,2668.0861757752614,OUT045
FDP13,-1101.9923785794517,OUT010
DRK39,-548.100844262729,OUT010
FDF28,214.46184571537378,OUT010
FDB09,1972.6002834604617,OUT045
FDM51,1686.0266594361865,OUT046
DRM49,543.1927577679473,OUT018
DRF23,2762.3813803019666,OUT013
DRH01,2835.2597834512494,OUT035
FDH12,3177.461297340437,OUT027
FDA28,188.83810814097808,OUT019
FDW37,1206.6289870280864,OUT018
FDF02,1690.6023336668159,OUT046
DRL37,775.1917583006241,OUT046
NCF43,2211.875129179725,OUT046
FDH08,1692.4213155488842,OUT010
FDR34,1758.623150304261,OUT019
NCK19,3121.3847891514756,OUT049
NCD55,515.5650339165816,OUT018
FDT27,3775.1510603493684,OUT049
FDQ57,2271.7307208352654,OUT045
FDA47,2732.9853724186705,OUT035
DRG15,2479.5080890558197,OUT027
FDE05,2098.2697956844786,OUT018
FDN46,1661.713997249759,OUT046
FDX27,2983.6028034033975,OUT027
FDT51,1801.2438081429784,OUT045
FDU33,892.2760688474718,OUT013
FDJ16,2452.2600863172406,OUT027
FDD20,96.23413412323987,OUT019
FDT36,733.7622895681806,OUT049
DRF15,3830.98785423136,OUT027
FDN52,-401.1567497501383,OUT010
FDC22,4442.732611703504,OUT027
FDX15,2454.6998998961894,OUT045
FDT13,2980.271648819365,OUT013
FDU04,2057.8293221256345,OUT017
FDU31,1566.6185608142432,OUT019
FDW59,2863.582713599678,OUT027
NCO29,2588.495524222959,OUT046
FDL15,2576.8943914241013,OUT035
FDI41,2463.15029112605,OUT049
FDQ48,1776.7360072334118,OUT049
DRI39,994.7495406920164,OUT013
FDI08,3955.1948950761553,OUT013
FDC21,1950.4944177881616,OUT049
FDF58,1240.375417817812,OUT035
FDS08,931.2081478273514,OUT010
FDE47,1936.3625112426755,OUT045
NCP18,542.2415801969614,OUT019
NCR41,1616.8490654118518,OUT013
FDA27,4012.4276497159876,OUT013
FDA43,3188.579102384905,OUT035
FDA49,1394.2528541219024,OUT045
NCE55,2491.248348462749,OUT018
DRM49,2245.70908418687,OUT027
FDF22,4770.632766418498,OUT027
FDQ15,1104.9838837104487,OUT018
NCS54,2844.777407337397,OUT017
NCY05,717.405817418543,OUT013
FDR45,3711.7053803558965,OUT046
FDK57,2043.8757577205745,OUT049
FDF41,1939.5850961290698,OUT010
FDV21,1986.5961584614802,OUT046
FDD51,799.7652350054533,OUT046
FDF33,1788.6270719396127,OUT046
FDA38,3709.7543107277575,OUT046
FDR56,3037.655908141328,OUT045
NCN41,2049.6598771954714,OUT017
FDC60,2925.3453474682037,OUT027
FDB47,3183.013756445686,OUT045
DRH01,2771.079432256058,OUT013
FDW08,1675.545146493626,OUT046
FDF38,2216.455664263693,OUT027
FDY32,2667.1386010893825,OUT017
FDG34,1930.2148219032401,OUT049
FDG47,2171.1697479594823,OUT019
NCF18,3091.268533519527,OUT035
FDL39,1030.6050979854597,OUT019
NCH55,2151.524581721074,OUT035
DRJ35,1145.8308528162117,OUT049
FDS44,3855.9888344663555,OUT035
DRE01,3419.075480655317,OUT018
FDY39,2976.3494421177447,OUT013
FDY32,2284.678781620384,OUT018
FDR33,3252.5434562064506,OUT027
NCP50,1445.2130573498255,OUT049
FDZ47,1380.968349105566,OUT018
FDU57,2562.384327882117,OUT049
FDY44,3129.2658719662563,OUT013
DRH59,963.4530244328313,OUT018
FDB03,5171.299561341061,OUT027
FDY46,2873.014643621022,OUT045
FDM39,2738.1716529185683,OUT045
FDY36,1437.9932805256212,OUT035
NCM55,3009.9003065874704,OUT035
FDJ50,-916.2032918324876,OUT010
DRL60,2428.613702706036,OUT013
NCJ54,3671.6480931507936,OUT049
FDX59,772.7506409129197,OUT017
FDI07,3195.1089391957844,OUT013
DRF51,-1197.2418076238127,OUT010
FDM14,1901.461558116968,OUT017
FDP21,2944.7218835848344,OUT045
FDE40,1266.49444720252,OUT035
FDE05,2525.5227407198245,OUT035
FDM13,3559.308671666517,OUT027
FDC34,3926.729757759993,OUT027
NCI55,1701.1837327202495,OUT018
NCE43,2367.293309745348,OUT018
FDW58,1496.0445224470106,OUT018
FDG60,3583.19859279523,OUT045
FDV31,2858.419801910845,OUT017
FDR47,3067.986460968357,OUT013
FDM60,-1074.724148592687,OUT019
NCF06,3712.043988673513,OUT018
NCN26,3301.122141497733,OUT027
FDQ59,1562.928785327606,OUT049
FDF09,717.8180600036967,OUT046
NCS06,4164.4225924636785,OUT017
FDT44,1893.6857471063163,OUT046
FDI19,3879.4655862121135,OUT017
FDT22,1142.8635078065333,OUT017
NCF54,4103.308799276781,OUT027
DRG25,2841.045212301467,OUT045
FDB59,3195.4317265486907,OUT017
FDQ37,3150.045238957038,OUT017
FDP56,1025.2653729008841,OUT035
FDW44,2902.9894469165374,OUT035
FDJ26,1497.734582045192,OUT010
FDU43,3453.595979284303,OUT018
FDW33,1649.70082078757,OUT045
NCX53,3689.55114765478,OUT027
FDN56,478.5355100724631,OUT010
DRF15,2508.3440587027476,OUT049
FDO33,1950.746447235614,OUT017
FDZ39,-115.50302051989706,OUT010
NCJ19,1036.1815928154742,OUT017
FDU01,3096.070974728044,OUT035
FDT12,3663.6553601542823,OUT035
NCM18,791.0096788205299,OUT018
FDP19,2125.7729628280495,OUT017
NCR42,734.5219854145996,OUT049
FDN10,1915.7591222244628,OUT046
FDG44,1047.6549117686063,OUT017
FDQ10,2712.3850556679035,OUT046
DRH13,1819.268451559166,OUT049
FDT52,3878.2312918622774,OUT013
FDM56,1743.089313693318,OUT045
NCO43,-250.1887033622176,OUT010
NCV29,2910.9456106819616,OUT035
NCF06,4039.5078899416367,OUT013
FDO50,1640.380985668427,OUT035
FDT59,3617.9850708427225,OUT013
FDX40,2124.3053439575733,OUT027
FDE50,3083.5719285265873,OUT017
FDX51,3236.534649143748,OUT017
NCD30,1334.8927847277907,OUT018
FDK15,1687.9416716474327,OUT013
FDL12,1042.573691424656,OUT045
FDK46,4104.619334208588,OUT017
DRH49,-544.6301223426515,OUT010
FDQ57,2327.2738986692393,OUT046
FDY59,1651.237836265322,OUT017
FDO09,3792.6899186178352,OUT018
NCG30,2141.557951252242,OUT035
FDM09,2805.398771612159,OUT017
NCN17,3043.6550200579536,OUT027
NCS42,1505.3636322701564,OUT013
FDD02,-2.785447488192517,OUT019
FDE34,2883.880691914127,OUT013
FDU38,2958.2505663536786,OUT045
FDB33,2515.7166771172956,OUT046
NCJ29,1526.5180797857754,OUT017
FDZ27,1018.4602870803162,OUT035
FDI40,1705.7591240044735,OUT013
FDG22,812.7334676387802,OUT013
FDT51,1968.2259844636494,OUT017
FDF20,2856.1251945057966,OUT018
FDV50,2087.1870328033096,OUT035
FDT02,798.5086171229196,OUT049
DRC49,2385.33349749303,OUT017
FDF26,2565.1651078653513,OUT049
FDV52,2085.945943847785,OUT035
FDX59,794.8912077449341,OUT049
FDV25,3594.057621509805,OUT035
FDW23,2159.0024500798645,OUT027
FDE53,1512.1477818575652,OUT018
FDA19,2187.452583206991,OUT017
FDH22,2003.2467979601313,OUT046
NCO41,1636.4792199197211,OUT013
FDX12,3873.1812921686596,OUT017
FDF17,3125.899341275937,OUT013
FDS11,3440.72481622294,OUT045
FDR51,2522.6334139700143,OUT035
FDT49,-198.30066979096983,OUT010
FDC56,1968.8038188388823,OUT013
FDR13,3371.353958505268,OUT027
FDQ60,2121.144554458303,OUT035
FDN38,3990.1073358514122,OUT049
NCL29,2499.6634486719104,OUT013
FDO13,4022.636168256913,OUT027
FDE26,2030.2498554759989,OUT018
FDA31,821.9334560098824,OUT010
FDX14,1423.5648342349114,OUT035
FDA34,2691.617307768516,OUT045
FDF26,2516.178923271645,OUT013
FDE38,2577.8441846598353,OUT045
DRI11,1832.8004183629964,OUT046
FDQ60,3375.356666895467,OUT027
FDL21,2232.3056449825467,OUT027
DRC12,4413.911271435124,OUT027
FDC47,3529.0645791400984,OUT046
FDE57,2180.5762123652357,OUT045
FDT14,1915.638705711737,OUT045
NCZ53,2952.1065677355527,OUT046
FDE28,3320.866403006331,OUT018
FDR19,2465.1113494177325,OUT035
NCF54,856.333230517205,OUT019
FDZ08,1376.2154391258762,OUT046
NCJ05,2157.4540571049383,OUT018
FDF59,2040.6834574923882,OUT046
NCO05,1772.2558442656182,OUT035
FDW24,646.326887450269,OUT018
NCX42,2349.0477904895315,OUT018
NCA53,1000.9974058401142,OUT035
FDI45,930.6888149457566,OUT019
FDG46,1888.716733070537,OUT046
FDM20,1880.4418239757479,OUT010
FDW11,-795.8670866216114,OUT010
FDX08,2980.477059866468,OUT035
NCK17,880.9446279325357,OUT035
FDK32,2183.269838121163,OUT018
NCA42,2630.5091931248908,OUT035
DRI01,2801.061762669336,OUT035
NCL55,3998.4798538830423,OUT049
DRE25,1274.624117726132,OUT018
FDD14,2963.2566605609995,OUT017
FDB10,3640.426212438579,OUT046
DRN11,2400.2201911161537,OUT035
FDP38,669.0241815868925,OUT018
NCA30,3007.3533610886066,OUT017
FDT15,3054.6009434473726,OUT017
NCP55,714.571763287869,OUT018
FDF12,2497.8184224742313,OUT035
FDM21,3699.0063189375715,OUT018
FDX56,3389.0126989401297,OUT035
FDF10,2419.526456057639,OUT017
FDT32,2959.8708509053167,OUT045
FDM51,1444.5633391110307,OUT018
NCR50,2169.52920294021,OUT018
FDI19,3854.256821514261,OUT049
FDX21,1864.239918107494,OUT017
FDR31,2510.4152087021203,OUT035
FDY02,4103.579571748131,OUT013
NCA29,2606.815975499598,OUT045
NCX17,3547.3325826353253,OUT046
FDM12,2968.7006158421686,OUT045
FDI53,3979.427971694819,OUT027
NCU30,2673.3436863165107,OUT049
FDC56,3368.6608633918345,OUT027
FDK27,1740.2826308322421,OUT018
NCK18,2707.6599204617637,OUT017
FDB52,2127.8996728597076,OUT019
DRG25,4363.1169511989165,OUT027
FDZ13,1045.1161792877601,OUT049
FDB57,1671.0331528564056,OUT019
FDR40,1432.4487643551831,OUT046
NCO14,-1047.429964477952,OUT019
NCN19,2907.440880991029,OUT045
FDQ28,630.0837128809558,OUT019
FDO13,2344.202743928732,OUT018
FDK48,1350.1069808719471,OUT013
FDU07,2162.659838396219,OUT018
FDW20,1996.355411627686,OUT046
FDV12,-214.63560346091418,OUT010
FDH24,2561.290097109878,OUT013
FDV59,3464.1170107856237,OUT049
FDK57,1863.6843253097456,OUT045
FDL16,2242.750301226645,OUT027
NCQ17,2419.02758152477,OUT046
FDJ15,2696.38662896178,OUT018
FDX24,1662.4769112078448,OUT049
FDT47,1633.511116464705,OUT046
FDT10,1212.7644426718707,OUT049
FDZ37,1235.0216672295148,OUT018
FDW43,5044.896919263379,OUT027
DRN36,1655.3068152135536,OUT017
FDJ14,1326.8308644293986,OUT045
FDA32,3431.2867061877464,OUT013
FDJ38,1146.8358955355845,OUT019
FDQ57,2446.58809295832,OUT017
NCQ41,1213.066557798423,OUT019
FDG56,1196.2867212321821,OUT049
DRC13,3434.5445139716435,OUT027
FDV55,2448.099486612062,OUT035
FDQ49,2478.5654811249037,OUT045
FDE29,-856.2676438149699,OUT010
FDR03,3302.5567908675926,OUT013
FDD45,1627.302881868361,OUT049
FDN38,2017.7996397932666,OUT010
FDT56,1055.4006334131948,OUT046
FDT48,3037.27842887544,OUT045
FDU03,2972.5495431040736,OUT049
FDC56,19.09568517712978,OUT010
NCO43,3028.1460109349277,OUT027
FDQ27,1810.8766305690845,OUT017
FDR03,3251.5998332628333,OUT046
DRH23,-989.8594831523562,OUT010
FDG22,718.5693936758948,OUT045
NCJ42,1729.0215768304208,OUT013
FDR24,1546.617973521567,OUT046
FDW60,2963.4288907955515,OUT035
FDJ08,3007.210144849169,OUT013
DRL59,664.4119311698444,OUT018
FDG60,1734.415125408802,OUT010
FDW27,2589.0630820225533,OUT017
FDX14,1042.2128806901849,OUT018
FDC20,1042.3742167726498,OUT013
NCS29,3780.575639288146,OUT018
FDJ56,1618.2881413103187,OUT046
FDB20,-549.4757273898339,OUT019
FDL28,5001.201127087955,OUT027
FDW01,2147.564588968392,OUT018
FDL03,3131.8903581555846,OUT046
FDX22,3423.2988356727647,OUT049
FDJ21,2493.9656079569454,OUT035
FDR31,2340.217784957505,OUT045
FDG21,2563.9736036594713,OUT035
FDS22,2270.353541720406,OUT027
FDK08,1803.8407120088664,OUT035
FDE17,2185.487005344534,OUT018
NCN30,1671.9452187825466,OUT017
FDT50,1628.550088967401,OUT046
NCX42,2679.5951032929065,OUT049
FDJ12,3434.740086961847,OUT035
NCA18,3304.314415252979,OUT027
FDP23,1523.667888629836,OUT019
FDX12,3826.506216817873,OUT013
FDN40,2139.636652339236,OUT018
FDV48,1497.5128012584942,OUT035
NCY54,2689.98060331703,OUT013
FDL16,-1073.812927604067,OUT010
FDR45,3456.9064387642375,OUT018
FDJ52,2553.850674415973,OUT046
DRG01,1384.0690162827457,OUT017
FDP52,3648.4579619341953,OUT013
FDU58,3071.5966042295536,OUT017
FDL02,1700.6049094457328,OUT045
FDG28,3847.1297364781467,OUT013
FDA19,2210.048146515411,OUT035
FDW46,2616.052782263704,OUT027
NCD43,1778.8383989016525,OUT049
DRG39,947.6335243535825,OUT013
NCF55,772.2482675560743,OUT049
FDJ07,1914.124730708515,OUT046
FDE08,2395.947026186938,OUT046
FDP56,-960.0962216159551,OUT019
FDT45,888.3614883387706,OUT045
FDF17,2795.4466774327975,OUT018
FDX44,1467.7666359443888,OUT046
FDM28,4266.412464040039,OUT027
FDI36,3232.9431772012636,OUT049
FDS07,1784.749866525298,OUT045
FDD36,1860.917140818711,OUT045
FDW11,1063.301615170473,OUT046
FDN40,2532.485197098972,OUT049
NCQ18,1671.0240352260719,OUT049
NCQ54,2711.2778579597552,OUT017
NCS42,1430.4297047801085,OUT045
DRH39,-659.6358938709941,OUT010
FDC09,3180.5621016163245,OUT027
FDT08,524.8717246500454,OUT010
FDC08,3672.0728672267087,OUT035
FDT20,826.8627265074248,OUT017
FDS35,1239.870128388953,OUT035
FDX58,2607.4589955229567,OUT018
FDW58,1742.8615756918662,OUT046
DRD27,1616.0912157164018,OUT046
FDH32,-255.9428396867758,OUT019
FDS26,4195.739565433563,OUT035
FDQ31,1489.3768558832126,OUT046
FDP11,3158.3647755908596,OUT018
FDD58,1746.6641986800444,OUT017
FDM33,3325.5170861263487,OUT045
FDZ16,3181.2146306348513,OUT049
NCS29,2179.981954697717,OUT010
NCM18,-845.5404713704986,OUT019
FDP11,3524.487374281102,OUT049
NCC42,2338.530459702162,OUT017
DRM23,2668.819649209148,OUT046
NCN55,5100.322984014727,OUT027
FDK46,4021.560551235165,OUT013
FDR01,3149.4593800473817,OUT046
NCA05,2305.6368439265457,OUT045
NCP43,2886.783122677488,OUT017
FDR12,871.0068495616166,OUT010
FDQ01,4011.052976572926,OUT013
FDM13,2106.0459593579353,OUT046
FDQ19,3910.746000024243,OUT017
FDK56,987.7579448393765,OUT019
NCX06,991.7089758544226,OUT010
FDO56,3402.999916738088,OUT027
FDU45,1827.6983767958907,OUT045
FDI16,-888.2531200105216,OUT019
FDL32,1860.1524837813904,OUT046
FDA07,2045.3977133468713,OUT046
FDA14,2277.279547313499,OUT045
FDV46,3671.046593272996,OUT027
NCO07,3448.0131181826077,OUT035
NCP41,1719.7155537854228,OUT046
FDY60,2033.5463102930269,OUT018
FDN38,4022.735091913315,OUT017
FDO15,1333.1860104295058,OUT046
FDT60,2017.7153860223402,OUT013
FDA55,3677.3237793689013,OUT035
FDE02,-342.6962176939447,OUT010
DRJ39,3527.870654296608,OUT049
FDV34,1469.582213932963,OUT035
FDS20,4318.501883513043,OUT027
FDF02,3106.891771115624,OUT027
FDW40,2418.782629152229,OUT017
NCB43,2883.642836684973,OUT046
FDR58,1609.6077564675077,OUT017
DRJ59,881.4600920869125,OUT035
NCD30,1707.0085105024193,OUT017
FDE14,1761.432567595017,OUT017
FDC28,1484.554947313993,OUT018
FDU16,1175.4373091576574,OUT018
NCD19,1087.2686516468143,OUT035
FDU21,735.544965906459,OUT046
FDV59,4806.081637547667,OUT027
FDU03,2832.178071945687,OUT045
FDC33,1325.347569229125,OUT010
NCR42,801.5574955279806,OUT035
DRH59,1392.217062956467,OUT035
NCM31,2380.511724986015,OUT035
FDS50,3599.551662522598,OUT035
FDP39,942.6070787791168,OUT046
FDQ55,1982.6770215039062,OUT013
FDV36,155.49792502731918,OUT019
FDI05,2753.787489354741,OUT027
FDS45,3234.3388138291566,OUT027
FDA39,672.7505773631544,OUT045
FDC37,-89.08673103024557,OUT010
FDJ60,4099.0294002666615,OUT027
DRQ35,1962.3396054172892,OUT046
NCJ06,1924.331291710248,OUT046
NCY42,2028.055429668813,OUT018
DRM37,3138.3467514893614,OUT049
FDR14,849.4253061725274,OUT045
FDE51,959.3213561106785,OUT049
FDT33,2765.606393142202,OUT017
FDR08,1872.8668496641665,OUT013
FDE36,743.8114448063767,OUT010
FDL22,-352.94381741124784,OUT019
FDR44,2165.7119651567978,OUT013
FDI56,-385.43150305049807,OUT019
FDE47,170.242054195106,OUT010
FDV27,-328.30333282864314,OUT010
FDV10,915.3399939783284,OUT049
FDC40,1301.7859016372488,OUT045
NCX41,3302.9435856042037,OUT013
NCQ38,3133.5741476442654,OUT027
FDV12,3120.9516293418897,OUT027
FDE52,1605.1171842367255,OUT017
FDG20,4236.545716744944,OUT027
FDV16,2124.59316960927,OUT027
FDI32,1921.5841648992366,OUT017
FDJ32,1180.409630460831,OUT049
FDN39,2421.8945160712456,OUT018
FDY34,2801.1047684037085,OUT017
FDC14,965.5441052908375,OUT035
FDA55,3641.4541671495604,OUT017
FDZ50,1008.9808778879216,OUT010
DRG13,2701.5421135131114,OUT049
FDP01,2514.864824596553,OUT013
NCG54,2786.4639650559675,OUT017
FDM13,2060.889787384106,OUT045
NCO18,4226.085388823107,OUT027
NCW41,2496.8021144297586,OUT013
FDM52,3790.6082702282583,OUT027
NCF55,803.7396503788539,OUT035
FDT09,2161.856678634699,OUT046
NCM19,1908.6062791744966,OUT035
FDW12,2119.904142635547,OUT018
FDP15,2050.880398194592,OUT019
FDK36,826.6703545322873,OUT045
FDZ25,2888.4689689183183,OUT035
NCW06,3100.0434275557927,OUT049
FDW60,2851.698344802351,OUT046
DRC49,2330.3739030282763,OUT013
NCT17,3088.902575033114,OUT035
NCN06,2297.1667986197226,OUT018
FDC45,2706.850560682184,OUT013
DRJ47,828.2887829274989,OUT019
NCF06,3917.220995469513,OUT045
FDE21,34.23603656474984,OUT010
DRG27,761.5468466672794,OUT013
FDW40,2395.0843536242364,OUT049
NCO53,2824.9279938373893,OUT046
FDE23,953.9873202351333,OUT049
FDQ16,1780.3681948555707,OUT046
FDS26,3948.4993585482534,OUT045
FDZ13,-1020.3241978379053,OUT010
FDS14,2579.455648674482,OUT049
FDC10,1910.721602392647,OUT045
FDY16,3041.298389718844,OUT049
FDJ20,2208.942761555551,OUT035
FDV43,938.8460553121374,OUT035
FDZ32,3200.685873337758,OUT027
FDR23,2746.7427628379023,OUT046
FDN24,1079.479718496384,OUT035
FDE34,4282.277279843581,OUT027
FDU31,3490.6999952991546,OUT013
FDW33,1481.5028912522946,OUT018
FDU26,1952.9076671386977,OUT046
FDE20,4157.086442562056,OUT027
NCW05,1828.9256336654894,OUT035
FDB22,2132.0334772432743,OUT018
FDO56,1933.4937636395446,OUT046
FDA19,3507.183780139829,OUT027
DRI39,902.0211795140103,OUT045
FDH52,835.5544064726939,OUT018
FDZ50,3052.247928012711,OUT035
NCN42,2470.091018069399,OUT035
FDB53,2375.4490486602554,OUT013
DRG11,1845.064044279424,OUT017
DRK11,3778.992260053923,OUT027
FDQ60,2107.405312227477,OUT017
FDT36,739.614806233967,OUT017
DRG25,2629.933026126627,OUT018
DRJ23,2957.533466118845,OUT046
FDG05,2669.6089575643423,OUT035
NCK06,1681.4009812612774,OUT018
FDU52,2548.4233625028237,OUT017
FDW07,1226.0255084076314,OUT018
NCM17,737.5448269440845,OUT045
FDA22,2587.451131319869,OUT045
NCA41,2752.4385246437887,OUT018
FDF38,971.2039083685904,OUT035
FDH52,1125.8851995557748,OUT046
FDY58,1667.4949798830548,OUT019
FDZ16,3014.347912159689,OUT045
NCM18,1152.7565906213636,OUT017
FDA22,2355.563065672268,OUT018
NCJ43,2892.3232346435157,OUT035
FDI34,5043.602475095408,OUT027
FDG56,1105.6927358451921,OUT046
FDS34,1907.8394760014676,OUT046
DRC01,1083.5517431423063,OUT035
FDQ04,884.2302629850451,OUT035
FDK04,1161.7240901422003,OUT035
FDT51,1959.2023655736525,OUT049
FDV26,3206.608918007968,OUT017
FDS04,2370.494445151762,OUT049
FDW43,3335.4580144236825,OUT018
FDQ28,604.4587230899191,OUT010
NCK06,2047.615261864347,OUT017
FDS23,1807.1667970987435,OUT018
FDZ36,1111.5063888372918,OUT019
FDE56,839.4646907618251,OUT018
FDW10,4178.8016700023945,OUT027
NCN14,2817.0916548003456,OUT045
NCQ18,1514.5281640490477,OUT045
FDW08,1822.4732732615664,OUT017
FDU43,3848.2948997936705,OUT035
FDR33,-88.16073631270615,OUT010
FDM24,534.1323494799016,OUT010
NCZ05,1659.0878285791425,OUT046
NCV41,1965.0787397003855,OUT035
FDV11,2503.1294352920486,OUT018
NCY05,831.9451117147548,OUT035
FDV44,2736.0161937199164,OUT018
FDW32,1557.4066905979073,OUT049
NCU18,3688.9632426481303,OUT027
NCC43,3991.5309277078104,OUT035
FDW19,1899.8566069379547,OUT013
FDN31,3145.8188624752956,OUT035
FDI48,889.0682880729362,OUT045
FDS24,1643.4655278689204,OUT017
FDF46,1961.4339981161554,OUT049
DRG23,2478.5757540270215,OUT017
FDG14,2174.649272237757,OUT018
NCY30,2909.5264629002672,OUT049
FDO28,1702.107669143338,OUT018
DRD24,2410.407703894036,OUT035
FDI33,1605.7600385170288,OUT049
FDN32,2917.062906693102,OUT046
FDR16,3280.022552774036,OUT045
FDF26,2481.9652225735726,OUT046
NCN29,587.6510528025833,OUT018
FDE20,2654.29202922977,OUT045
FDA46,2999.422612170724,OUT046
FDU28,2922.7898684189436,OUT045
FDQ48,1609.759365210298,OUT045
FDV36,2106.4726918858296,OUT013
FDR14,657.5004017636534,OUT018
FDP23,3482.1522074960094,OUT017
FDP56,965.5187763211989,OUT013
FDK48,-611.2032745523678,OUT010
FDR48,2391.6095864601893,OUT046
NCY29,1090.2631107856519,OUT049
FDM22,735.3060172686608,OUT018
DRJ01,2575.1548127419815,OUT013
FDZ43,3760.8070096928686,OUT045
FDV03,2601.0802452598773,OUT035
FDX11,4307.844863166976,OUT027
NCA41,4438.265805499281,OUT027
FDE38,2747.7401469147985,OUT017
FDI27,609.7643508746605,OUT018
FDN32,2924.620272692059,OUT013
NCN43,2049.705504063446,OUT017
FDB47,4662.196094892555,OUT027
FDV03,2572.6098315883273,OUT017
NCN30,1544.9710015751668,OUT045
NCV54,49.8245504763878,OUT010
FDV07,1806.4143384460249,OUT013
FDP07,3182.3504880634287,OUT049
FDK48,973.8798121140551,OUT018
FDM15,565.6555601752111,OUT019
FDY19,3343.493758557121,OUT027
FDK46,4002.1474217049254,OUT046
FDY11,1128.0814612378556,OUT045
FDH09,932.1534586619885,OUT046
FDO08,4086.256953516747,OUT027
FDU14,3913.483468617846,OUT013
FDD22,3258.119231340984,OUT027
FDM27,2603.982273310188,OUT017
FDL02,3199.096113019679,OUT027
NCA17,2468.007447317772,OUT035
FDE38,746.7804404818969,OUT019
NCG07,3038.075284379052,OUT049
DRC27,3847.306177277695,OUT013
FDA27,4132.889029256341,OUT035
FDW40,2238.5911919739224,OUT045
DRI11,1901.0686877628689,OUT013
FDN50,1608.8413640219303,OUT046
FDR12,2751.98624986641,OUT046
FDT34,3111.511959799679,OUT027
FDW11,1223.9031545764649,OUT035
NCO30,4296.325682755213,OUT027
FDZ34,3123.15023208237,OUT017
FDU45,1994.6562267472443,OUT017
NCD42,837.4156363853829,OUT035
FDX25,2751.491578733869,OUT045
NCR29,971.1747025650421,OUT046
FDX43,848.6129961498839,OUT019
FDB04,-383.05102148281804,OUT010
